Location Code,Partner Code,Name,Type,Description,Phone Number,Fax Number,Delivery Point Id,Work Centre Id,Hatch Description,Address Line 1,Suburb,State,Postcode,Country Name,Country Code,Address Line 2,Lat,Lon,Distance
241306_PO,AP,NORMANHURST LPO,PO,Post Office,(02) 9489 2790,(02)9487 2926,95222374,241306,NA,48 Denman Parade,NORMANHURST,NSW,2076,Australia,AU,NA,-33.721527,151.096949,376.6924779
335505_PO,AP,KARINGAL HUB LPO,PO,Post Office,(03) 9789 9494,(03)9785 6079,80770927,335505,NA,Karingal Hub Shopping Centre,FRANKSTON,VIC,3199,Australia,AU,Shop 49 330 Cranbourne Road,-38.15150796,145.1653464,376.8261452
349720_PO,AP,KORUMBURRA LPO,PO,Post Office,(03) 5655 1866,(03)5655 1094,77835277,349720,NA,30 Commercial Street,KORUMBURRA,VIC,3950,Australia,AU,NA,-38.43220659,145.8244229,376.9009536
245550_PO,AP,STRAWBERRY HILLS POST SHOP,PO,Post Office,13 13 18,(02)9202 6792,82747016,245550,Adjacent to PO Boxes,219-241 Cleveland Street,REDFERN,NSW,2016,Australia,AU,NA,-33.89023325,151.2051765,376.9660513
288171_PO,AP,PYRMONT LPO,PO,Post Office,13 13 18,(02)8512 9892,88974668,288171,NA,Shop 1 183 Harris Street,PYRMONT,NSW,2009,Australia,AU,NA,-33.8709777,151.1943996,377.0067737
238035_PO,AP,MALABAR LPO,PO,Post Office,(02) 9311 2970,(02)9311 2970,34874883,238035,NA,Shop 1 1220 Anzac Parade,MALABAR,NSW,2036,Australia,AU,NA,-33.96286526,151.2472465,377.0605288
321197_PO,AP,DUNOLLY LPO,PO,Post Office,(03) 5468 1010,(03)5468 1010,75508589,321197,NA,102 Broadway,DUNOLLY,VIC,3472,Australia,AU,NA,-36.858943,143.731413,377.1137056
236881_PO,AP,KINGSFORD POST SHOP,PO,Post Office,13 13 18,(02)9662 1280,75977179,236881,NA,12 Gardeners Road,KINGSFORD,NSW,2032,Australia,AU,NA,-33.924644,151.227318,377.1698008
336735_PO,AP,LEONGATHA POST SHOP,PO,Post Office,13 13 18,(03)5662 4342,79405333,336735,NA,4 McCartin Street,LEONGATHA,VIC,3953,Australia,AU,NA,-38.475977,145.94628,377.3722992
238756_PO,AP,MAROUBRA POST SHOP,PO,Post Office,13 13 18,(02)9314 0558,76829129,238756,NA,Pacific Square,MAROUBRA,NSW,2035,Australia,AU,Shop 38 707 Anzac Parade,-33.94021819,151.2385476,377.3790108
358352_PO,AP,BACCHUS MARSH VILLAGE LPO,PO,Post Office,13 13 18,(03)5367 8276,35611891,358352,NA,Bacchus Marsh Village Centre,BACCHUS MARSH,VIC,3340,Australia,AU,Shop 67 176 Main Street,-37.67555798,144.4394569,377.393686
332881_PO,AP,FRANKSTON EAST LPO,PO,Post Office,(03) 9789 9736,(03)9776 5387,82344474,332881,NA,237 Beach Street,FRANKSTON,VIC,3199,Australia,AU,NA,-38.147835,145.145526,377.4488442
235387_PO,AP,HAYMARKET POST SHOP,PO,Post Office,13 13 18,(02)9281 4570,98388154,235387,At the side door of the Post Office,Sydney Central,SYDNEY,NSW,2000,Australia,AU,Shop 13 477 Pitt Street,-33.88052751,151.206316,377.5305609
236697_PO,AP,KENSINGTON POST SHOP,PO,Post Office,13 13 18,(02)9313 8456,88046161,236697,NA,168-170 Anzac Parade,KENSINGTON,NSW,2033,Australia,AU,NA,-33.90957155,151.2237687,377.5874538
307117_PO,AP,HOPPERS CROSSING LPO,PO,Post Office,(03) 9748 9978,(03)9748 4714,97338716,307117,NA,Hoppers Crossing Shopping Centre,HOPPERS CROSSING,VIC,3029,Australia,AU,Shop 4 50 Old Geelong Road,-37.88090143,144.7036864,377.6376454
281367_PO,AP,WORLD SQUARE POST SHOP,PO,Post Office,13 13 18,(02)9286 3252,95590779,281367,NA,World Square Shopping Centre,SYDNEY,NSW,2000,Australia,AU,Shop 1048 644 George Street,-33.87776866,151.206283,377.6618039
237518_PO,AP,LANE COVE POST SHOP,PO,Post Office,13 13 18,(02)9420 0917,37072884,237518,At the side door of the Post Office,31 Burns Bay Road,LANE COVE,NSW,2066,Australia,AU,NA,-33.814413,151.168421,377.6780732
235766_PO,AP,HORNSBY WESTFIELD POST SHOP,PO,Post Office,13 13 18,(02)9476 0709,36861396,235766,At the side door of the Post Office,Shop 2053 236 Pacific Highway,HORNSBY,NSW,2077,Australia,AU,NA,-33.70509815,151.099234,377.7634621
238772_PO,AP,MAROUBRA SOUTH LPO,PO,Post Office,(02) 9311 0088,(02)9311 3659,56422322,238772,NA,Maroubra Shopping Village,MAROUBRA,NSW,2035,Australia,AU,Shop 6 3 Meagher Avenue,-33.95149881,151.2495585,377.778323
235723_PO,AP,HORNSBY POST SHOP,PO,Post Office,13 13 18,(02)9450 7252,80653304,235723,NA,1 Coronation Street,HORNSBY,NSW,2077,Australia,AU,NA,-33.701849,151.097576,377.8055632
245315_PO,AP,SURRY HILLS POST SHOP,PO,Post Office,13 13 18,(02)8399 0659,68124494,245315,At the side door of the Post Office,Shop 4 500 Crown Street,SURRY HILLS,NSW,2010,Australia,AU,NA,-33.88727959,151.2138938,377.8335411
237905_PO,AP,LINDFIELD WEST LPO,PO,Post Office,(02) 9416 4981,(02)9416 4964,59643886,237905,NA,18 Moore Avenue,LINDFIELD,NSW,2070,Australia,AU,NA,-33.777079,151.148665,377.9697406
278002_PO,AP,UNIVERSITY OF NSW LPO,PO,Post Office,(02) 9385 3662,(02)9385 2964,94748048,278002,NA,Ground Floor Building F 22,KENSINGTON,NSW,2033,Australia,AU,Library Walk Unsw Sydney,-33.91729741,151.2327881,377.9737056
243184_PO,AP,QVB MARKET STREET POST OFFICE,PO,Post Office,13 13 18,(02)9299 7846,39536655,243184,NA,44 Market Street,SYDNEY,NSW,2000,Australia,AU,NA,-33.8704923,151.2058664,377.9815839
245577_PO,AP,SYDNEY SOUTH POST SHOP,PO,Post Office,13 13 18,(02)9261 2616,46737120,245577,Adjacent to PO Boxes,Shop 22 201 Elizabeth Street,SYDNEY,NSW,2000,Australia,AU,NA,-33.873805,151.209447,378.1172773
332961_PO,AP,FRANKSTON CENTRAL POST SHOP,PO,Post Office,13 13 18,(03)9781 1284,46343924,332961,NA,Shop 1 G 54-58 Wells Street,FRANKSTON,VIC,3199,Australia,AU,NA,-38.143329,145.123116,378.1297502
231765_PO,AP,DARLINGHURST POST SHOP,PO,Post Office,13 13 18,(02)9264 7969,41684506,231765,Early parcel collection available from 7am to 9am from the Hatch at the rear of the post office (PO Box area),Suite 1 Ground Floor 1-19 Oxford Street,DARLINGHURST,NSW,2010,Australia,AU,NA,-33.87747144,151.2123795,378.182537
270940_PO,AP,SYDNEY GPO POST SHOP,PO,Post Office,13 13 18,(02)9222 4281,NA,270940,NA,1 Martin Place,SYDNEY,NSW,2000,Australia,AU,NA,-33.867792,151.207748,378.269512
234675_PO,AP,GREENWICH LPO,PO,Post Office,(02) 9436 3738,(02)9436 3738,44989604,234675,NA,91a Greenwich Road,GREENWICH,NSW,2065,Australia,AU,NA,-33.831343,151.186223,378.2925471
341585_PO,AP,PEARCEDALE LPO,PO,Post Office,(03) 5978 6209,(03)5978 5188,60108228,341585,NA,Pearcedale Village Centre,PEARCEDALE,VIC,3912,Australia,AU,Shop 7a 75-99 Baxter-Tooradin Road,-38.20177242,145.2329057,378.3012984
341681_PO,AP,PIANGIL LPO,PO,Post Office,(03) 5030 5403,(03)5030 5403,56514606,341681,NA,80 Murray Street,PIANGIL,VIC,3597,Australia,AU,NA,-35.053881,143.310584,378.379471
225920_PO,AP,AUSTRALIA SQUARE POST SHOP,PO,Post Office,13 13 18,(02)9244 1985,45009831,225920,NA,Gourmet Circle,SYDNEY,NSW,2000,Australia,AU,264a-278 George Street,-33.86494842,151.2079551,378.4257022
247345_PO,AP,WAHROONGA POST SHOP,PO,Post Office,13 13 18,(02)9487 1629,59313417,247345,Adjacent to PO Boxes,20 Coonanbarra Road,WAHROONGA,NSW,2076,Australia,AU,NA,-33.717719,151.115895,378.4314907
244232_PO,AP,ST PAULS LPO,PO,Post Office,(02) 9398 5704,(02)9398 7829,74009735,244232,NA,70-72 Perouse Road,ST PAULS,NSW,2031,Australia,AU,NA,-33.9209458,151.2424833,378.6115392
243862_PO,AP,ROYAL EXCHANGE POST SHOP,PO,Post Office,13 13 18,(02)9241 4260,77112135,243862,Adjacent to PO Boxes,38-40 Pitt Street,SYDNEY,NSW,2000,Australia,AU,NA,-33.86289668,151.2095091,378.6567807
319839_PO,AP,WERRIBEE PLAZA POST SHOP,PO,Post Office,13 13 18,(03)9731 5922,53145799,319839,NA,Werribee Plaza Shopping Centre,HOPPERS CROSSING,VIC,3029,Australia,AU,Shop T070 250 Heaths Road,-37.87698491,144.6800306,378.6929403
332902_PO,AP,FRANKSTON HEIGHTS LPO,PO,Post Office,(03) 9783 5981,(03)9781 0466,68722009,332902,NA,50c Heatherhill Road,FRANKSTON,VIC,3199,Australia,AU,NA,-38.15940104,145.1413408,378.7208051
242288_PO,AP,SYDNEY PARLIAMENT HOUSE LPO,PO,Post Office,(02) 9230 2297,(02)9232 2935,68541829,242288,NA,Parliament Of New South Wales,SYDNEY,NSW,2000,Australia,AU,6 Macquarie Street,-33.86739,151.213051,378.7290456
287128_PO,AP,TURRAMURRA CPA,PO,Community Postal Agency,(02) 9144 1363,(02)9506 3309,41246403,287128,NA,Taylors Pharmacy,TURRAMURRA,NSW,2074,Australia,AU,33 Rohini Street,-33.731992,151.128999,378.7325187
243256_PO,AP,RANDWICK POST SHOP,PO,Post Office,13 13 18,(02)9398 1074,88805899,243256,NA,Royal Randwick Shopping Centre,RANDWICK,NSW,2031,Australia,AU,Shop 72b 73-109 Belmore Road,-33.91514993,151.2409131,378.7538569
331619_PO,AP,DUMBALK LPO,PO,Post Office,(03) 5664 4210,(03)5664 4439,81308362,331619,NA,25 Farmers Road,DUMBALK,VIC,3956,Australia,AU,NA,-38.533587,146.094342,378.9192672
242114_PO,AP,PADDINGTON POST SHOP,PO,Post Office,13 13 18,(02)8356 9991,31579061,242114,NA,246 Oxford Street,PADDINGTON,NSW,2021,Australia,AU,NA,-33.884805,151.226355,378.9893355
264006_PO,AP,GULGONG LPO,PO,Post Office,(02) 6374 1292,(02)6374 2032,83264227,264006,NA,94 Herbert Street,GULGONG,NSW,2852,Australia,AU,NA,-32.363207,149.533024,378.9902434
253278_PO,AP,ROYAL NORTH SHORE HOSPITAL LPO,PO,Post Office,(02) 9436 4875,(02)9436 3934,85481932,253278,NA,H3 06 Royal Nth Shore Hosp - Acute Bldg,ST LEONARDS,NSW,2065,Australia,AU,3 Westbourne Street,-33.820571,151.189238,379.0812791
239089_PO,AP,MCMAHONS POINT LPO,PO,Post Office,(02) 9955 4627,(02)9954 7799,71968035,239089,NA,125 Blues Point Road,MCMAHONS POINT,NSW,2060,Australia,AU,NA,-33.844575,151.204559,379.1488122
276672_PO,AP,PYMBLE LPO,PO,Post Office,(02) 9144 1085,(02)9488 9738,78717284,276672,NA,75 Grandview Street,PYMBLE,NSW,2073,Australia,AU,NA,-33.744408,151.142642,379.1850891
225517_PO,AP,ARTARMON POST SHOP,PO,Post Office,13 13 18,(02)9410 2175,68209551,225517,Adjacent to PO Box area.,64 Hampden Road,ARTARMON,NSW,2064,Australia,AU,NA,-33.809513,151.185185,379.3052111
271839_PO,AP,ST LEONARDS BUSINESS HUB,PO,Business Centre,13 13 18,(02)9941 7828,31157002,271839,In the PO Box Suite,2 Herbert Street,ST LEONARDS,NSW,2065,Australia,AU,NA,-33.81943,151.191693,379.3409418
332953_PO,AP,FRANKSTON SOUTH LPO,PO,Post Office,(03) 9783 1855,(03)9770 1368,86492156,332953,NA,58 Yuille Street,FRANKSTON,VIC,3199,Australia,AU,NA,-38.156944,145.123096,379.384234
225584_PO,AP,ASQUITH LPO,PO,Post Office,(02) 9477 1808,(02)9477 1808,91318902,225584,NA,1 Amor Street,ASQUITH,NSW,2077,Australia,AU,NA,-33.68723904,151.1081856,379.4578505
288067_PO,AP,GORDON LPO,PO,Post Office,(02) 9498 4222,(02)9498 7999,30737825,288067,NA,Shop 2 767-769 Pacific Highway,GORDON,NSW,2072,Australia,AU,NA,-33.755039,151.152857,379.4595079
244371_PO,AP,ST LEONARDS POST SHOP,PO,Post Office,13 13 18,(02)9436 1864,35057288,244371,Access via back door - entrance via Atchison Street.,77-79 Christie Street,ST LEONARDS,NSW,2065,Australia,AU,NA,-33.82267631,151.1956519,379.5042697
242800_PO,AP,POTTS POINT POST SHOP,PO,Post Office,13 13 18,(02)9368 0074,67251332,242800,Hatch  at the PO Box section,50-58 Macleay Street,ELIZABETH BAY,NSW,2011,Australia,AU,NA,-33.872161,151.225213,379.506312
267995_PO,AP,KILLARA LPO,PO,Post Office,13 13 18,(02)9418 4102,73475551,267995,NA,5 Marian Street,KILLARA,NSW,2071,Australia,AU,NA,-33.766303,151.160929,379.5314571
231335_PO,AP,CROWS NEST POST SHOP,PO,Post Office,13 13 18,(02)9437 9202,36448680,231335,In the PO Box area.,460 Pacific Highway,ST LEONARDS,NSW,2065,Australia,AU,NA,-33.82466829,151.1975581,379.5616428
241613_PO,AP,NORTH SYDNEY POST SHOP,PO,Post Office,13 13 18,(02)8904 9078,74042589,241613,Early Collection Counter also open during Business Hours. Located outside the Postshop (to the right of PO Box 497 ),92 Pacific Highway,NORTH SYDNEY,NSW,2060,Australia,AU,NA,-33.838593,151.206348,379.5931992
237833_PO,AP,LINDFIELD POST SHOP,PO,Post Office,13 13 18,(02)9415 6934,90803863,237833,NA,296 Pacific Highway,LINDFIELD,NSW,2070,Australia,AU,NA,-33.776932,151.168467,379.5978189
230009_PO,AP,CHATSWOOD POST SHOP,PO,Post Office,13 13 18,(02)9410 2816,92163844,230009,Also open Mon to Fri 3pm to 5pm from the front entrance of PO Box lobby.,Concourse Level Rail Interchange,CHATSWOOD,NSW,2067,Australia,AU,47a 436 Victoria Avenue,-33.796764,151.181357,379.6378885
230746_PO,AP,COOGEE POST SHOP,PO,Post Office,13 13 18,(02)9315 7790,48229755,230746,Parcel hatch located at shop 12 2a Vicar Street Coogee,Shop 13 2a Vicar Street,COOGEE,NSW,2034,Australia,AU,NA,-33.92075578,151.2553077,379.6927051
239556_PO,AP,MILSONS POINT POST SHOP,PO,Post Office,13 13 18,(02)9941 7848,86107905,239556,NA,18 Ennis Road,MILSONS POINT,NSW,2061,Australia,AU,NA,-33.845883,151.212337,379.7276092
274458_PO,AP,ROSEVILLE LPO,PO,Post Office,(02) 9416 5027,(02)9416 3823,93549707,274458,NA,63a Hill Street,ROSEVILLE,NSW,2069,Australia,AU,NA,-33.78377,151.177494,379.9854936
288155_PO,AP,EDGECLIFF LPO,PO,Post Office,13 13 18,(02)8374 7148,83004314,288155,At the side door of the Post Office,Edgecliff Shopping Centre,EDGECLIFF,NSW,2027,Australia,AU,Shop 2 203-233 New South Head Road,-33.87921466,151.2355196,380.0213248
230201_PO,AP,CLOVELLY WEST LPO,PO,Post Office,(02) 9665 2910,(02)9665 2910,70764408,230201,NA,Shop 4 227-231 Clovelly Road,CLOVELLY,NSW,2031,Australia,AU,NA,-33.91133362,151.2548783,380.1007786
361877_PO,AP,PORT ALBERT LPO,PO,Post Office,(03) 5183 2442,(03)5183 2082,83223226,361877,NA,49 Tarraville Road,PORT ALBERT,VIC,3971,Australia,AU,NA,-38.669875,146.69133,380.2498504
227619_PO,AP,BONDI JUNCTION POST SHOP,PO,Post Office,13 13 18,(02)9369 2680,96698987,227619,"P6 Lower Carpark (Off Grafton St), Westfield Shopping Centre.",Eastgate Shopping Centre,BONDI JUNCTION,NSW,2022,Australia,AU,Shop 28 71-73 Spring Street,-33.89294471,151.2480364,380.4037844
264700_PO,AP,WAVERLEY LPO,PO,Post Office,(02) 9387 1307,(02)9389 8546,70832512,264700,NA,256 Bronte Road,WAVERLEY,NSW,2024,Australia,AU,NA,-33.900657,151.254086,380.5406225
328794_PO,AP,CARISBROOK LPO,PO,Post Office,(03) 5464 2202,(03)5464 1031,52917433,328794,NA,9 Simson Street,CARISBROOK,VIC,3464,Australia,AU,NA,-37.050486,143.812654,380.6779884
273025_PO,AP,CAMMERAY LPO,PO,Post Office,(02) 9955 2379,(02)9959 3903,38359358,273025,NA,500a Miller Street,CAMMERAY,NSW,2062,Australia,AU,NA,-33.822195,151.210147,380.7239466
346167_PO,AP,ULTIMA LPO,PO,Post Office,(03) 5039 6370,(03)5039 6150,56029218,346167,NA,6 Dillon Street,ULTIMA,VIC,3544,Australia,AU,NA,-35.469685,143.267257,380.7310784
248612_PO,AP,WILLOUGHBY POST SHOP,PO,Post Office,13 13 18,(02)9958 2793,50968858,248612,NA,59 Penshurst Street,WILLOUGHBY,NSW,2068,Australia,AU,NA,-33.80167,151.198883,380.8291852
240100_PO,AP,MOUNT COLAH LPO,PO,Post Office,(02) 9477 1399,(02)9987 0158,38281296,240100,NA,Shop 1 599-601 Pacific Highway,MOUNT COLAH,NSW,2079,Australia,AU,NA,-33.67079885,151.1141352,380.8358166
232178_PO,AP,DOUBLE BAY POST SHOP,PO,Post Office,13 13 18,(02)9327 8874,33906840,232178,At the side door of the Post Office,469 New South Head Road,DOUBLE BAY,NSW,2028,Australia,AU,NA,-33.87738,151.2449,380.890061
248620_PO,AP,WILLOUGHBY NORTH LPO,PO,Post Office,(02) 9417 2442,(02)9882 2754,86080474,248620,NA,323 Penshurst Street,WILLOUGHBY NORTH,NSW,2068,Australia,AU,NA,-33.793011,151.196139,381.0433436
241082_PO,AP,NEUTRAL BAY JUNCTION POST SHOP,PO,Post Office,13 13 18,(02)9448 5705,54935587,241082,Entry to left of main Post Office door and into PO Box corridor.,135 Military Road,NEUTRAL BAY,NSW,2089,Australia,AU,NA,-33.831338,151.221036,381.1673714
246780_PO,AP,TURRAMURRA NORTH LPO,PO,Post Office,(02) 9449 2936,(02)9449 2936,80169723,246780,NA,286 Bobbin Head Road,NORTH TURRAMURRA,NSW,2074,Australia,AU,NA,-33.713028,151.146898,381.1960909
326297_PO,AP,BAXTER LPO,PO,Post Office,(03) 5971 1109,(03)5971 3622,52068767,326297,NA,72 Baxter-Tooradin Road,BAXTER,VIC,3911,Australia,AU,NA,-38.195171,145.157777,381.2418843
283186_PO,AP,NORTHBRIDGE LPO,PO,Post Office,(02) 9958 7881,(02)9958 8236,69079335,283186,NA,Shop 1 115 Sailors Bay Road,NORTHBRIDGE,NSW,2063,Australia,AU,NA,-33.81031248,151.2093274,381.2525875
244179_PO,AP,ST IVES POST SHOP,PO,Post Office,13 13 18,(02)9144 3770,70671568,244179,NA,St Ives Shopping Village,ST IVES,NSW,2075,Australia,AU,Shop 135 166 Mona Vale Road,-33.72979077,151.1587571,381.2683292
274589_PO,AP,BONDI LPO,PO,Post Office,(02) 9389 5749,(02)9369 1355,70525608,274589,NA,127 Bondi Road,BONDI,NSW,2026,Australia,AU,NA,-33.893998,151.262647,381.5716711
226560_PO,AP,BELLEVUE HILL LPO,PO,Post Office,(02) 9389 4426,(02)9389 4809,97395795,226560,NA,Shop 2 1 Bellevue Road,BELLEVUE HILL,NSW,2023,Australia,AU,NA,-33.88669662,151.2588935,381.6073858
229702_PO,AP,CASTLECRAG LPO,PO,Post Office,(02) 9958 8650,(02)9958 6909,44607173,229702,NA,Shop 6 100 Edinburgh Road,CASTLECRAG,NSW,2068,Australia,AU,NA,-33.80273345,151.2122361,381.874244
283012_PO,AP,CREMORNE JUNCTION LPO,PO,Post Office,13 13 18,(02)9908 1094,42190156,283012,NA,Shop 1 104 Spofforth Street,CREMORNE,NSW,2090,Australia,AU,NA,-33.82942828,151.2298412,381.9899646
347100_PO,AP,WERRIBEE POST SHOP,PO,Post Office,13 13 18,(03)9731 7059,72515536,347100,in the PO Box Suite,175 Watton Street,WERRIBEE,VIC,3030,Australia,AU,NA,-37.903756,144.658368,382.1790112
227635_PO,AP,TAMARAMA LPO,PO,Post Office,(02) 9130 6000,(02)8076 3307,46824738,227635,NA,32d Fletcher Street,TAMARAMA,NSW,2026,Australia,AU,NA,-33.897039,151.271855,382.1953645
227600_PO,AP,BONDI BEACH POST SHOP,PO,Post Office,13 13 18,(02)8374 8510,46576412,227600,Parcel hatch on Jaques Ave.,20 Hall Street,BONDI BEACH,NSW,2026,Australia,AU,NA,-33.890793,151.272754,382.5673442
240039_PO,AP,MOSMAN POST SHOP,PO,Post Office,13 13 18,(02)9960 5175,91574611,240039,In the PO box area,846-850 Military Road,MOSMAN,NSW,2088,Australia,AU,NA,-33.82910682,151.2444085,383.2104393
344217_PO,AP,SOMERVILLE LPO,PO,Post Office,(03) 5977 5309,(03)5977 8140,52747320,344217,NA,Shop 21 17 Eramosa Road West,SOMERVILLE,VIC,3912,Australia,AU,NA,-38.22359789,145.1719664,383.214104
240194_PO,AP,MOUNT KURING-GAI LPO,PO,Post Office,(02) 9457 9127,(02)9457 9127,87769001,240194,NA,Village Shopping Centre,MOUNT KURING-GAI,NSW,2080,Australia,AU,Unit 1 757 Pacific Highway,-33.65613798,151.1341308,383.2500687
245059_PO,AP,SPIT JUNCTION POST SHOP,PO,Post Office,13 13 18,(02)9969 0761,46593423,245059,Entrance via Hordern Place - access via back door.,60 Spit Road,SPIT JUNCTION,NSW,2088,Australia,AU,NA,-33.823324,151.242134,383.3091474
268752_PO,AP,ROSE BAY LPO,PO,Post Office,(02) 9371 7470,(02)9371 7407,81871706,268752,NA,Shop 3 10 Dover Road,ROSE BAY,NSW,2029,Australia,AU,NA,-33.86991435,151.2703686,383.3688885
339434_PO,AP,MOUNT ELIZA POST SHOP,PO,Post Office,13 13 18,(03)9776 3283,70736052,339434,In the PO Box Suite,65 Mount Eliza Way,MOUNT ELIZA,VIC,3930,Australia,AU,NA,-38.183386,145.090258,383.4280533
267450_PO,AP,ELONG ELONG CPA,PO,Community Postal Agency,(02) 6886 6128,(02)6886 6191,59437904,267450,NA,39 Dubbo Street,ELONG ELONG,NSW,2831,Australia,AU,NA,-32.113106,149.036003,383.7018456
277253_PO,AP,FORESTVILLE LPO,PO,Post Office,(02) 9451 6291,(02)9975 5433,80718735,277253,NA,16 The Centre,FORESTVILLE,NSW,2087,Australia,AU,NA,-33.761868,151.21504,384.1889447
243686_PO,AP,ROSE BAY NORTH LPO,PO,Post Office,(02) 9388 8613,(02)9388 8614,69468208,243686,NA,Shop 2 663 Old South Head Road,ROSE BAY,NSW,2029,Australia,AU,NA,-33.86502999,151.2786104,384.2901255
267856_PO,AP,VAUCLUSE LPO,PO,Post Office,(02) 9337 4091,(02)9337 2681,70056352,267856,NA,42 New South Head Road,VAUCLUSE,NSW,2030,Australia,AU,NA,-33.859333,151.277971,384.5140774
347039_PO,AP,WELSHPOOL LPO,PO,Post Office,(03) 5688 1419,(03)5688 1657,47799117,347039,NA,20 Main Street,WELSHPOOL,VIC,3966,Australia,AU,NA,-38.66575,146.436891,384.5143542
361180_PO,AP,KOONWARRA CPA,PO,Community Postal Agency,(03) 5664 2285,,94742177,361180,NA,2-6 Koala Drive,KOONWARRA,VIC,3954,Australia,AU,NA,-38.54669189,145.9459839,384.7129025
226536_PO,AP,BELROSE WEST LPO,PO,Post Office,(02) 9452 3308,(02)9972 7605,87100655,226536,NA,Glenrose Village Shopping Centre,BELROSE,NSW,2085,Australia,AU,Shop 3 56-58 Glen Street,-33.73923922,151.2100375,384.9523773
362976_PO,AP,GRANTVILLE LPO,PO,Post Office,13 13 18,(03)5678 8714,48680134,362976,NA,Shop 2 1501 Bass Highway,GRANTVILLE,VIC,3984,Australia,AU,NA,-38.40677746,145.5313361,385.1993289
336233_PO,AP,KUNYUNG LPO,PO,Post Office,(03) 9787 1444,(03)9787 1444,74452695,336233,NA,4 Stewart Street,MOUNT ELIZA,VIC,3930,Australia,AU,NA,-38.200402,145.083167,385.3418389
244507_PO,AP,SEAFORTH LPO,PO,Post Office,(02) 9948 1392,(02)9948 2676,77891102,244507,NA,547 Sydney Road,SEAFORTH,NSW,2092,Australia,AU,NA,-33.797126,151.251682,385.4062626
233701_PO,AP,FRENCHS FOREST POST SHOP,PO,Post Office,13 13 18,(02)9451 7296,70096848,233701,At the side door of the Post Office,Forestway Shopping Centre,FRENCHS FOREST,NSW,2086,Australia,AU,Shop 11 2-18 Forest Way,-33.75020623,151.2245586,385.5703189
225752_PO,AP,BALGOWLAH HEIGHTS LPO,PO,Post Office,(02) 9948 6686,(02)9948 6686,42381359,225752,NA,69 New Street W,BALGOWLAH HEIGHTS,NSW,2093,Australia,AU,NA,-33.800824,151.257069,385.6649202
325868_PO,AP,BALLAN LPO,PO,Post Office,(03) 5368 1203,(03)5368 1632,43300786,325868,NA,125 Inglis Street,BALLAN,VIC,3342,Australia,AU,NA,-37.600368,144.226473,385.7724359
346132_PO,AP,TYABB LPO,PO,Post Office,(03) 5977 4209,(03)5932 4826,71105462,346132,NA,1531 Frankston-Flinders Road,TYABB,VIC,3913,Australia,AU,NA,-38.260791,145.190112,385.8430722
337797_PO,AP,MEENIYAN LPO,PO,Post Office,(03) 5664 7309,,82083717,337797,NA,99 Whitelaw Street,MEENIYAN,VIC,3956,Australia,AU,NA,-38.578355,146.013707,385.9545416
226675_PO,AP,BEROWRA HEIGHTS LPO,PO,Post Office,(02) 9456 1153,(02)9453 1153,61277366,226675,NA,Berowra Village Shopping Centre,BEROWRA HEIGHTS,NSW,2082,Australia,AU,Shop 17 1 Turner Road,-33.61291954,151.1384556,385.994384
319310_PO,AP,CHARLTON LPO,PO,Post Office,(03) 5491 1654,(03)5491 1654,63267283,319310,NA,68 High Street,CHARLTON,VIC,3525,Australia,AU,NA,-36.269484,143.350758,386.0212628
337682_PO,AP,MARYBOROUGH POST SHOP,PO,Post Office,13 13 18,(03)5460 4623,92854365,337682,Adjacent to PO Boxes,Civic Square,MARYBOROUGH,VIC,3465,Australia,AU,69a Clarendon Street,-37.046167,143.736664,386.3275059
